currency,price,period_start,period_end,next_billing_date
USD,110.28,2023-03-06 00:00:00,2023-04-05 00:00:00,2023-04-06 00:00:00
USD,113.59,2023-04-06 00:00:00,2023-05-06 00:00:00,2023-05-07 00:00:00
USD,117.0,2023-05-07 00:00:00,2023-06-06 00:00:00,2023-06-07 00:00:00
USD,120.51,2023-06-07 00:00:00,2023-07-07 00:00:00,2023-07-08 00:00:00
USD,124.13,2023-07-08 00:00:00,2023-08-07 00:00:00,2023-08-08 00:00:00
USD,127.85,2023-08-08 00:00:00,2023-09-07 00:00:00,2023-09-08 00:00:00
USD,131.69,2023-09-08 00:00:00,2023-10-08 00:00:00,2023-10-09 00:00:00
USD,135.64,2023-10-09 00:00:00,2023-11-08 00:00:00,2023-11-09 00:00:00
USD,139.71,2023-11-09 00:00:00,2023-12-09 00:00:00,2023-12-10 00:00:00
USD,99.0,2022-12-04 00:00:00,2023-01-03 00:00:00,2023-01-04 00:00:00
USD,103.95,2023-01-04 00:00:00,2023-02-03 00:00:00,2023-02-04 00:00:00
USD,107.07,2023-02-04 00:00:00,2023-03-06 00:00:00,2023-03-07 00:00:00
USD,110.28,2023-03-07 00:00:00,2023-04-06 00:00:00,2023-04-07 00:00:00
USD,113.59,2023-04-07 00:00:00,2023-05-07 00:00:00,2023-05-08 00:00:00
USD,117.0,2023-05-08 00:00:00,2023-06-07 00:00:00,2023-06-08 00:00:00
USD,120.51,2023-06-08 00:00:00,2023-07-08 00:00:00,2023-07-09 00:00:00
USD,124.13,2023-07-09 00:00:00,2023-08-08 00:00:00,2023-08-09 00:00:00
USD,127.85,2023-08-09 00:00:00,2023-09-08 00:00:00,2023-09-09 00:00:00
USD,131.69,2023-09-09 00:00:00,2023-10-09 00:00:00,2023-10-10 00:00:00
USD,135.64,2023-10-10 00:00:00,2023-11-09 00:00:00,2023-11-10 00:00:00
USD,139.71,2023-11-10 00:00:00,2023-12-10 00:00:00,2023-12-11 00:00:00
USD,99.0,2022-12-04 00:00:00,2023-01-03 00:00:00,2023-01-04 00:00:00
USD,103.95,2023-01-04 00:00:00,2023-02-03 00:00:00,2023-02-04 00:00:00
USD,107.07,2023-02-04 00:00:00,2023-03-06 00:00:00,2023-03-07 00:00:00
USD,110.28,2023-03-07 00:00:00,2023-04-06 00:00:00,2023-04-07 00:00:00
USD,113.59,2023-04-07 00:00:00,2023-05-07 00:00:00,2023-05-08 00:00:00
USD,117.0,2023-05-08 00:00:00,2023-06-07 00:00:00,2023-06-08 00:00:00
USD,120.51,2023-06-08 00:00:00,2023-07-08 00:00:00,2023-07-09 00:00:00
USD,124.13,2023-07-09 00:00:00,2023-08-08 00:00:00,2023-08-09 00:00:00
USD,127.85,2023-08-09 00:00:00,2023-09-08 00:00:00,2023-09-09 00:00:00
USD,131.69,2023-09-09 00:00:00,2023-10-09 00:00:00,2023-10-10 00:00:00
USD,135.64,2023-10-10 00:00:00,2023-11-09 00:00:00,2023-11-10 00:00:00
USD,139.71,2023-11-10 00:00:00,2023-12-10 00:00:00,2023-12-11 00:00:00
USD,99.0,2022-12-04 00:00:00,2023-01-03 00:00:00,2023-01-04 00:00:00
USD,103.95,2023-01-04 00:00:00,2023-02-03 00:00:00,2023-02-04 00:00:00
USD,107.07,2023-02-04 00:00:00,2023-03-06 00:00:00,2023-03-07 00:00:00
USD,110.28,2023-03-07 00:00:00,2023-04-06 00:00:00,2023-04-07 00:00:00
USD,113.59,2023-04-07 00:00:00,2023-05-07 00:00:00,2023-05-08 00:00:00
USD,117.0,2023-05-08 00:00:00,2023-06-07 00:00:00,2023-06-08 00:00:00
USD,120.51,2023-06-08 00:00:00,2023-07-08 00:00:00,2023-07-09 00:00:00
USD,124.13,2023-07-09 00:00:00,2023-08-08 00:00:00,2023-08-09 00:00:00
USD,127.85,2023-08-09 00:00:00,2023-09-08 00:00:00,2023-09-09 00:00:00
USD,131.69,2023-09-09 00:00:00,2023-10-09 00:00:00,2023-10-10 00:00:00
USD,135.64,2023-10-10 00:00:00,2023-11-09 00:00:00,2023-11-10 00:00:00
USD,139.71,2023-11-10 00:00:00,2023-12-10 00:00:00,2023-12-11 00:00:00
USD,99.0,2022-12-04 00:00:00,2023-01-03 00:00:00,2023-01-04 00:00:00
USD,103.95,2023-01-04 00:00:00,2023-02-03 00:00:00,2023-02-04 00:00:00
USD,107.07,2023-02-04 00:00:00,2023-03-06 00:00:00,2023-03-07 00:00:00
USD,110.28,2023-03-07 00:00:00,2023-04-06 00:00:00,2023-04-07 00:00:00
USD,113.59,2023-04-07 00:00:00,2023-05-07 00:00:00,2023-05-08 00:00:00
USD,117.0,2023-05-08 00:00:00,2023-06-07 00:00:00,2023-06-08 00:00:00
USD,120.51,2023-06-08 00:00:00,2023-07-08 00:00:00,2023-07-09 00:00:00
USD,124.13,2023-07-09 00:00:00,2023-08-08 00:00:00,2023-08-09 00:00:00
USD,127.85,2023-08-09 00:00:00,2023-09-08 00:00:00,2023-09-09 00:00:00
USD,131.69,2023-09-09 00:00:00,2023-10-09 00:00:00,2023-10-10 00:00:00
USD,135.64,2023-10-10 00:00:00,2023-11-09 00:00:00,2023-11-10 00:00:00
USD,139.71,2023-11-10 00:00:00,2023-12-10 00:00:00,2023-12-11 00:00:00
USD,99.0,2022-12-04 00:00:00,2023-01-03 00:00:00,2023-01-04 00:00:00
USD,103.95,2023-01-04 00:00:00,2023-02-03 00:00:00,2023-02-04 00:00:00
USD,107.07,2023-02-04 00:00:00,2023-03-06 00:00:00,2023-03-07 00:00:00
USD,110.28,2023-03-07 00:00:00,2023-04-06 00:00:00,2023-04-07 00:00:00
USD,113.59,2023-04-07 00:00:00,2023-05-07 00:00:00,2023-05-08 00:00:00
USD,117.0,2023-05-08 00:00:00,2023-06-07 00:00:00,2023-06-08 00:00:00
USD,120.51,2023-06-08 00:00:00,2023-07-08 00:00:00,2023-07-09 00:00:00
USD,124.13,2023-07-09 00:00:00,2023-08-08 00:00:00,2023-08-09 00:00:00
USD,127.85,2023-08-09 00:00:00,2023-09-08 00:00:00,2023-09-09 00:00:00
USD,131.69,2023-09-09 00:00:00,2023-10-09 00:00:00,2023-10-10 00:00:00
USD,135.64,2023-10-10 00:00:00,2023-11-09 00:00:00,2023-11-10 00:00:00
USD,139.71,2023-11-10 00:00:00,2023-12-10 00:00:00,2023-12-11 00:00:00
USD,99.0,2022-12-04 00:00:00,2023-01-03 00:00:00,2023-01-04 00:00:00
USD,103.95,2023-01-04 00:00:00,2023-02-03 00:00:00,2023-02-04 00:00:00
USD,107.07,2023-02-04 00:00:00,2023-03-06 00:00:00,2023-03-07 00:00:00
USD,110.28,2023-03-07 00:00:00,2023-04-06 00:00:00,2023-04-07 00:00:00
USD,113.59,2023-04-07 00:00:00,2023-05-07 00:00:00,2023-05-08 00:00:00
USD,117.0,2023-05-08 00:00:00,2023-06-07 00:00:00,2023-06-08 00:00:00
USD,120.51,2023-06-08 00:00:00,2023-07-08 00:00:00,2023-07-09 00:00:00
USD,124.13,2023-07-09 00:00:00,2023-08-08 00:00:00,2023-08-09 00:00:00
USD,127.85,2023-08-09 00:00:00,2023-09-08 00:00:00,2023-09-09 00:00:00
USD,131.69,2023-09-09 00:00:00,2023-10-09 00:00:00,2023-10-10 00:00:00
USD,135.64,2023-10-10 00:00:00,2023-11-09 00:00:00,2023-11-10 00:00:00
USD,139.71,2023-11-10 00:00:00,2023-12-10 00:00:00,2023-12-11 00:00:00
USD,99.0,2022-12-04 00:00:00,2023-01-03 00:00:00,2023-01-04 00:00:00
USD,103.95,2023-01-04 00:00:00,2023-02-03 00:00:00,2023-02-04 00:00:00
USD,107.07,2023-02-04 00:00:00,2023-03-06 00:00:00,2023-03-07 00:00:00
USD,110.28,2023-03-07 00:00:00,2023-04-06 00:00:00,2023-04-07 00:00:00
USD,113.59,2023-04-07 00:00:00,2023-05-07 00:00:00,2023-05-08 00:00:00
USD,117.0,2023-05-08 00:00:00,2023-06-07 00:00:00,2023-06-08 00:00:00
USD,120.51,2023-06-08 00:00:00,2023-07-08 00:00:00,2023-07-09 00:00:00
USD,124.13,2023-07-09 00:00:00,2023-08-08 00:00:00,2023-08-09 00:00:00
USD,127.85,2023-08-09 00:00:00,2023-09-08 00:00:00,2023-09-09 00:00:00
USD,131.69,2023-09-09 00:00:00,2023-10-09 00:00:00,2023-10-10 00:00:00
USD,135.64,2023-10-10 00:00:00,2023-11-09 00:00:00,2023-11-10 00:00:00
USD,139.71,2023-11-10 00:00:00,2023-12-10 00:00:00,2023-12-11 00:00:00
USD,99.0,2022-12-04 00:00:00,2023-01-03 00:00:00,2023-01-04 00:00:00
USD,103.95,2023-01-04 00:00:00,2023-02-03 00:00:00,2023-02-04 00:00:00
USD,107.07,2023-02-04 00:00:00,2023-03-06 00:00:00,2023-03-07 00:00:00
USD,110.28,2023-03-07 00:00:00,2023-04-06 00:00:00,2023-04-07 00:00:00
USD,113.59,2023-04-07 00:00:00,2023-05-07 00:00:00,2023-05-08 00:00:00
USD,117.0,2023-05-08 00:00:00,2023-06-07 00:00:00,2023-06-08 00:00:00
USD,120.51,2023-06-08 00:00:00,2023-07-08 00:00:00,2023-07-09 00:00:00
USD,124.13,2023-07-09 00:00:00,2023-08-08 00:00:00,2023-08-09 00:00:00
USD,127.85,2023-08-09 00:00:00,2023-09-08 00:00:00,2023-09-09 00:00:00
USD,131.69,2023-09-09 00:00:00,2023-10-09 00:00:00,2023-10-10 00:00:00
USD,135.64,2023-10-10 00:00:00,2023-11-09 00:00:00,2023-11-10 00:00:00
USD,139.71,2023-11-10 00:00:00,2023-12-10 00:00:00,2023-12-11 00:00:00
USD,99.0,2022-12-04 00:00:00,2023-01-03 00:00:00,2023-01-04 00:00:00
USD,103.95,2023-01-04 00:00:00,2023-02-03 00:00:00,2023-02-04 00:00:00
USD,107.07,2023-02-04 00:00:00,2023-03-06 00:00:00,2023-03-07 00:00:00
USD,110.28,2023-03-07 00:00:00,2023-04-06 00:00:00,2023-04-07 00:00:00
USD,113.59,2023-04-07 00:00:00,2023-05-07 00:00:00,2023-05-08 00:00:00
USD,117.0,2023-05-08 00:00:00,2023-06-07 00:00:00,2023-06-08 00:00:00
USD,120.51,2023-06-08 00:00:00,2023-07-08 00:00:00,2023-07-09 00:00:00
USD,124.13,2023-07-09 00:00:00,2023-08-08 00:00:00,2023-08-09 00:00:00
USD,127.85,2023-08-09 00:00:00,2023-09-08 00:00:00,2023-09-09 00:00:00
USD,131.69,2023-09-09 00:00:00,2023-10-09 00:00:00,2023-10-10 00:00:00
USD,135.64,2023-10-10 00:00:00,2023-11-09 00:00:00,2023-11-10 00:00:00
USD,139.71,2023-11-10 00:00:00,2023-12-10 00:00:00,2023-12-11 00:00:00
USD,99.0,2022-12-04 00:00:00,2023-01-03 00:00:00,2023-01-04 00:00:00
USD,103.95,2023-01-04 00:00:00,2023-02-03 00:00:00,2023-02-04 00:00:00
USD,107.07,2023-02-04 00:00:00,2023-03-06 00:00:00,2023-03-07 00:00:00
USD,110.28,2023-03-07 00:00:00,2023-04-06 00:00:00,2023-04-07 00:00:00
USD,113.59,2023-04-07 00:00:00,2023-05-07 00:00:00,2023-05-08 00:00:00
USD,117.0,2023-05-08 00:00:00,2023-06-07 00:00:00,2023-06-08 00:00:00
USD,120.51,2023-06-08 00:00:00,2023-07-08 00:00:00,2023-07-09 00:00:00
USD,124.13,2023-07-09 00:00:00,2023-08-08 00:00:00,2023-08-09 00:00:00
USD,127.85,2023-08-09 00:00:00,2023-09-08 00:00:00,2023-09-09 00:00:00
USD,131.69,2023-09-09 00:00:00,2023-10-09 00:00:00,2023-10-10 00:00:00
USD,135.64,2023-10-10 00:00:00,2023-11-09 00:00:00,2023-11-10 00:00:00
USD,139.71,2023-11-10 00:00:00,2023-12-10 00:00:00,2023-12-11 00:00:00
USD,99.0,2022-12-04 00:00:00,2023-01-03 00:00:00,2023-01-04 00:00:00
USD,103.95,2023-01-04 00:00:00,2023-02-03 00:00:00,2023-02-04 00:00:00
USD,107.07,2023-02-04 00:00:00,2023-03-06 00:00:00,2023-03-07 00:00:00
USD,110.28,2023-03-07 00:00:00,2023-04-06 00:00:00,2023-04-07 00:00:00
USD,113.59,2023-04-07 00:00:00,2023-05-07 00:00:00,2023-05-08 00:00:00
USD,117.0,2023-05-08 00:00:00,2023-06-07 00:00:00,2023-06-08 00:00:00
USD,120.51,2023-06-08 00:00:00,2023-07-08 00:00:00,2023-07-09 00:00:00
USD,124.13,2023-07-09 00:00:00,2023-08-08 00:00:00,2023-08-09 00:00:00
USD,127.85,2023-08-09 00:00:00,2023-09-08 00:00:00,2023-09-09 00:00:00
USD,131.69,2023-09-09 00:00:00,2023-10-09 00:00:00,2023-10-10 00:00:00
USD,135.64,2023-10-10 00:00:00,2023-11-09 00:00:00,2023-11-10 00:00:00
USD,139.71,2023-11-10 00:00:00,2023-12-10 00:00:00,2023-12-11 00:00:00
USD,99.0,2022-12-05 00:00:00,2023-01-04 00:00:00,2023-01-05 00:00:00
USD,103.95,2023-01-05 00:00:00,2023-02-04 00:00:00,2023-02-05 00:00:00
USD,107.07,2023-02-05 00:00:00,2023-03-07 00:00:00,2023-03-08 00:00:00
USD,110.28,2023-03-08 00:00:00,2023-04-07 00:00:00,2023-04-08 00:00:00
USD,113.59,2023-04-08 00:00:00,2023-05-08 00:00:00,2023-05-09 00:00:00
USD,117.0,2023-05-09 00:00:00,2023-06-08 00:00:00,2023-06-09 00:00:00
USD,120.51,2023-06-09 00:00:00,2023-07-09 00:00:00,2023-07-10 00:00:00
USD,124.13,2023-07-10 00:00:00,2023-08-09 00:00:00,2023-08-10 00:00:00
USD,127.85,2023-08-10 00:00:00,2023-09-09 00:00:00,2023-09-10 00:00:00
USD,131.69,2023-09-10 00:00:00,2023-10-10 00:00:00,2023-10-11 00:00:00
USD,135.64,2023-10-11 00:00:00,2023-11-10 00:00:00,2023-11-11 00:00:00
USD,139.71,2023-11-11 00:00:00,2023-12-11 00:00:00,2023-12-12 00:00:00
USD,99.0,2022-12-05 00:00:00,2023-01-04 00:00:00,2023-01-05 00:00:00
USD,103.95,2023-01-05 00:00:00,2023-02-04 00:00:00,2023-02-05 00:00:00
USD,107.07,2023-02-05 00:00:00,2023-03-07 00:00:00,2023-03-08 00:00:00
USD,110.28,2023-03-08 00:00:00,2023-04-07 00:00:00,2023-04-08 00:00:00
USD,113.59,2023-04-08 00:00:00,2023-05-08 00:00:00,2023-05-09 00:00:00
USD,117.0,2023-05-09 00:00:00,2023-06-08 00:00:00,2023-06-09 00:00:00
USD,120.51,2023-06-09 00:00:00,2023-07-09 00:00:00,2023-07-10 00:00:00
USD,124.13,2023-07-10 00:00:00,2023-08-09 00:00:00,2023-08-10 00:00:00
USD,127.85,2023-08-10 00:00:00,2023-09-09 00:00:00,2023-09-10 00:00:00
USD,131.69,2023-09-10 00:00:00,2023-10-10 00:00:00,2023-10-11 00:00:00
USD,135.64,2023-10-11 00:00:00,2023-11-10 00:00:00,2023-11-11 00:00:00
USD,139.71,2023-11-11 00:00:00,2023-12-11 00:00:00,2023-12-12 00:00:00
USD,99.0,2022-12-05 00:00:00,2023-01-04 00:00:00,2023-01-05 00:00:00
USD,103.95,2023-01-05 00:00:00,2023-02-04 00:00:00,2023-02-05 00:00:00
USD,107.07,2023-02-05 00:00:00,2023-03-07 00:00:00,2023-03-08 00:00:00
USD,110.28,2023-03-08 00:00:00,2023-04-07 00:00:00,2023-04-08 00:00:00
USD,113.59,2023-04-08 00:00:00,2023-05-08 00:00:00,2023-05-09 00:00:00
USD,117.0,2023-05-09 00:00:00,2023-06-08 00:00:00,2023-06-09 00:00:00
USD,120.51,2023-06-09 00:00:00,2023-07-09 00:00:00,2023-07-10 00:00:00
USD,124.13,2023-07-10 00:00:00,2023-08-09 00:00:00,2023-08-10 00:00:00
USD,127.85,2023-08-10 00:00:00,2023-09-09 00:00:00,2023-09-10 00:00:00
USD,131.69,2023-09-10 00:00:00,2023-10-10 00:00:00,2023-10-11 00:00:00
USD,135.64,2023-10-11 00:00:00,2023-11-10 00:00:00,2023-11-11 00:00:00
USD,139.71,2023-11-11 00:00:00,2023-12-11 00:00:00,2023-12-12 00:00:00
USD,99.0,2022-12-05 00:00:00,2023-01-04 00:00:00,2023-01-05 00:00:00
USD,103.95,2023-01-05 00:00:00,2023-02-04 00:00:00,2023-02-05 00:00:00
USD,107.07,2023-02-05 00:00:00,2023-03-07 00:00:00,2023-03-08 00:00:00
USD,110.28,2023-03-08 00:00:00,2023-04-07 00:00:00,2023-04-08 00:00:00
USD,113.59,2023-04-08 00:00:00,2023-05-08 00:00:00,2023-05-09 00:00:00
USD,117.0,2023-05-09 00:00:00,2023-06-08 00:00:00,2023-06-09 00:00:00
USD,120.51,2023-06-09 00:00:00,2023-07-09 00:00:00,2023-07-10 00:00:00
USD,124.13,2023-07-10 00:00:00,2023-08-09 00:00:00,2023-08-10 00:00:00
USD,127.85,2023-08-10 00:00:00,2023-09-09 00:00:00,2023-09-10 00:00:00
USD,131.69,2023-09-10 00:00:00,2023-10-10 00:00:00,2023-10-11 00:00:00
USD,135.64,2023-10-11 00:00:00,2023-11-10 00:00:00,2023-11-11 00:00:00
USD,139.71,2023-11-11 00:00:00,2023-12-11 00:00:00,2023-12-12 00:00:00
USD,99.0,2022-12-05 00:00:00,2023-01-04 00:00:00,2023-01-05 00:00:00
USD,103.95,2023-01-05 00:00:00,2023-02-04 00:00:00,2023-02-05 00:00:00
USD,107.07,2023-02-05 00:00:00,2023-03-07 00:00:00,2023-03-08 00:00:00
USD,110.28,2023-03-08 00:00:00,2023-04-07 00:00:00,2023-04-08 00:00:00
USD,113.59,2023-04-08 00:00:00,2023-05-08 00:00:00,2023-05-09 00:00:00
USD,117.0,2023-05-09 00:00:00,2023-06-08 00:00:00,2023-06-09 00:00:00
USD,120.51,2023-06-09 00:00:00,2023-07-09 00:00:00,2023-07-10 00:00:00
USD,124.13,2023-07-10 00:00:00,2023-08-09 00:00:00,2023-08-10 00:00:00
USD,127.85,2023-08-10 00:00:00,2023-09-09 00:00:00,2023-09-10 00:00:00
USD,131.69,2023-09-10 00:00:00,2023-10-10 00:00:00,2023-10-11 00:00:00
USD,135.64,2023-10-11 00:00:00,2023-11-10 00:00:00,2023-11-11 00:00:00
USD,139.71,2023-11-11 00:00:00,2023-12-11 00:00:00,2023-12-12 00:00:00
USD,99.0,2022-12-05 00:00:00,2023-01-04 00:00:00,2023-01-05 00:00:00
USD,103.95,2023-01-05 00:00:00,2023-02-04 00:00:00,2023-02-05 00:00:00
USD,107.07,2023-02-05 00:00:00,2023-03-07 00:00:00,2023-03-08 00:00:00
USD,110.28,2023-03-08 00:00:00,2023-04-07 00:00:00,2023-04-08 00:00:00
USD,113.59,2023-04-08 00:00:00,2023-05-08 00:00:00,2023-05-09 00:00:00
USD,117.0,2023-05-09 00:00:00,2023-06-08 00:00:00,2023-06-09 00:00:00
USD,120.51,2023-06-09 00:00:00,2023-07-09 00:00:00,2023-07-10 00:00:00
USD,124.13,2023-07-10 00:00:00,2023-08-09 00:00:00,2023-08-10 00:00:00
USD,127.85,2023-08-10 00:00:00,2023-09-09 00:00:00,2023-09-10 00:00:00
USD,131.69,2023-09-10 00:00:00,2023-10-10 00:00:00,2023-10-11 00:00:00
USD,135.64,2023-10-11 00:00:00,2023-11-10 00:00:00,2023-11-11 00:00:00
USD,139.71,2023-11-11 00:00:00,2023-12-11 00:00:00,2023-12-12 00:00:00
USD,99.0,2022-12-05 00:00:00,2023-01-04 00:00:00,2023-01-05 00:00:00
USD,103.95,2023-01-05 00:00:00,2023-02-04 00:00:00,2023-02-05 00:00:00
USD,107.07,2023-02-05 00:00:00,2023-03-07 00:00:00,2023-03-08 00:00:00
USD,110.28,2023-03-08 00:00:00,2023-04-07 00:00:00,2023-04-08 00:00:00
USD,113.59,2023-04-08 00:00:00,2023-05-08 00:00:00,2023-05-09 00:00:00
USD,117.0,2023-05-09 00:00:00,2023-06-08 00:00:00,2023-06-09 00:00:00
USD,120.51,2023-06-09 00:00:00,2023-07-09 00:00:00,2023-07-10 00:00:00
USD,124.13,2023-07-10 00:00:00,2023-08-09 00:00:00,2023-08-10 00:00:00
USD,127.85,2023-08-10 00:00:00,2023-09-09 00:00:00,2023-09-10 00:00:00
USD,131.69,2023-09-10 00:00:00,2023-10-10 00:00:00,2023-10-11 00:00:00
USD,135.64,2023-10-11 00:00:00,2023-11-10 00:00:00,2023-11-11 00:00:00
USD,139.71,2023-11-11 00:00:00,2023-12-11 00:00:00,2023-12-12 00:00:00
USD,99.0,2022-12-05 00:00:00,2023-01-04 00:00:00,2023-01-05 00:00:00
USD,103.95,2023-01-05 00:00:00,2023-02-04 00:00:00,2023-02-05 00:00:00
USD,107.07,2023-02-05 00:00:00,2023-03-07 00:00:00,2023-03-08 00:00:00
USD,110.28,2023-03-08 00:00:00,2023-04-07 00:00:00,2023-04-08 00:00:00
USD,113.59,2023-04-08 00:00:00,2023-05-08 00:00:00,2023-05-09 00:00:00
USD,117.0,2023-05-09 00:00:00,2023-06-08 00:00:00,2023-06-09 00:00:00
USD,120.51,2023-06-09 00:00:00,2023-07-09 00:00:00,2023-07-10 00:00:00
USD,124.13,2023-07-10 00:00:00,2023-08-09 00:00:00,2023-08-10 00:00:00
USD,127.85,2023-08-10 00:00:00,2023-09-09 00:00:00,2023-09-10 00:00:00
USD,131.69,2023-09-10 00:00:00,2023-10-10 00:00:00,2023-10-11 00:00:00
USD,135.64,2023-10-11 00:00:00,2023-11-10 00:00:00,2023-11-11 00:00:00
USD,139.71,2023-11-11 00:00:00,2023-12-11 00:00:00,2023-12-12 00:00:00
USD,99.0,2022-12-05 00:00:00,2023-01-04 00:00:00,2023-01-05 00:00:00
USD,103.95,2023-01-05 00:00:00,2023-02-04 00:00:00,2023-02-05 00:00:00
USD,107.07,2023-02-05 00:00:00,2023-03-07 00:00:00,2023-03-08 00:00:00
USD,110.28,2023-03-08 00:00:00,2023-04-07 00:00:00,2023-04-08 00:00:00
USD,113.59,2023-04-08 00:00:00,2023-05-08 00:00:00,2023-05-09 00:00:00
USD,117.0,2023-05-09 00:00:00,2023-06-08 00:00:00,2023-06-09 00:00:00
USD,120.51,2023-06-09 00:00:00,2023-07-09 00:00:00,2023-07-10 00:00:00
USD,124.13,2023-07-10 00:00:00,2023-08-09 00:00:00,2023-08-10 00:00:00
USD,127.85,2023-08-10 00:00:00,2023-09-09 00:00:00,2023-09-10 00:00:00
USD,131.69,2023-09-10 00:00:00,2023-10-10 00:00:00,2023-10-11 00:00:00
USD,135.64,2023-10-11 00:00:00,2023-11-10 00:00:00,2023-11-11 00:00:00
USD,139.71,2023-11-11 00:00:00,2023-12-11 00:00:00,2023-12-12 00:00:00
USD,99.0,2022-12-05 00:00:00,2023-01-04 00:00:00,2023-01-05 00:00:00
USD,103.95,2023-01-05 00:00:00,2023-02-04 00:00:00,2023-02-05 00:00:00
USD,107.07,2023-02-05 00:00:00,2023-03-07 00:00:00,2023-03-08 00:00:00
USD,110.28,2023-03-08 00:00:00,2023-04-07 00:00:00,2023-04-08 00:00:00
USD,113.59,2023-04-08 00:00:00,2023-05-08 00:00:00,2023-05-09 00:00:00
USD,117.0,2023-05-09 00:00:00,2023-06-08 00:00:00,2023-06-09 00:00:00
USD,120.51,2023-06-09 00:00:00,2023-07-09 00:00:00,2023-07-10 00:00:00
USD,124.13,2023-07-10 00:00:00,2023-08-09 00:00:00,2023-08-10 00:00:00
USD,127.85,2023-08-10 00:00:00,2023-09-09 00:00:00,2023-09-10 00:00:00
USD,131.69,2023-09-10 00:00:00,2023-10-10 00:00:00,2023-10-11 00:00:00
USD,135.64,2023-10-11 00:00:00,2023-11-10 00:00:00,2023-11-11 00:00:00
USD,139.71,2023-11-11 00:00:00,2023-12-11 00:00:00,2023-12-12 00:00:00
USD,100.0,2022-12-06 00:00:00,2023-01-05 00:00:00,2023-01-06 00:00:00
USD,105.0,2023-01-06 00:00:00,2023-02-05 00:00:00,2023-02-06 00:00:00
USD,108.15,2023-02-06 00:00:00,2023-03-08 00:00:00,2023-03-09 00:00:00
USD,111.39,2023-03-09 00:00:00,2023-04-08 00:00:00,2023-04-09 00:00:00
USD,114.73,2023-04-09 00:00:00,2023-05-09 00:00:00,2023-05-10 00:00:00
USD,118.17,2023-05-10 00:00:00,2023-06-09 00:00:00,2023-06-10 00:00:00
USD,121.72,2023-06-10 00:00:00,2023-07-10 00:00:00,2023-07-11 00:00:00
USD,125.37,2023-07-11 00:00:00,2023-08-10 00:00:00,2023-08-11 00:00:00
USD,129.13,2023-08-11 00:00:00,2023-09-10 00:00:00,2023-09-11 00:00:00
USD,133.0,2023-09-11 00:00:00,2023-10-11 00:00:00,2023-10-12 00:00:00
USD,136.99,2023-10-12 00:00:00,2023-11-11 00:00:00,2023-11-12 00:00:00
USD,141.1,2023-11-12 00:00:00,2023-12-12 00:00:00,2023-12-13 00:00:00
USD,99.0,2022-12-06 00:00:00,2023-01-05 00:00:00,2023-01-06 00:00:00
USD,103.95,2023-01-06 00:00:00,2023-02-05 00:00:00,2023-02-06 00:00:00
USD,107.07,2023-02-06 00:00:00,2023-03-08 00:00:00,2023-03-09 00:00:00
USD,110.28,2023-03-09 00:00:00,2023-04-08 00:00:00,2023-04-09 00:00:00
USD,113.59,2023-04-09 00:00:00,2023-05-09 00:00:00,2023-05-10 00:00:00
USD,117.0,2023-05-10 00:00:00,2023-06-09 00:00:00,2023-06-10 00:00:00
USD,120.51,2023-06-10 00:00:00,2023-07-10 00:00:00,2023-07-11 00:00:00
USD,124.13,2023-07-11 00:00:00,2023-08-10 00:00:00,2023-08-11 00:00:00
USD,127.85,2023-08-11 00:00:00,2023-09-10 00:00:00,2023-09-11 00:00:00
USD,131.69,2023-09-11 00:00:00,2023-10-11 00:00:00,2023-10-12 00:00:00
USD,135.64,2023-10-12 00:00:00,2023-11-11 00:00:00,2023-11-12 00:00:00
USD,139.71,2023-11-12 00:00:00,2023-12-12 00:00:00,2023-12-13 00:00:00
USD,99.0,2022-12-06 00:00:00,2023-01-05 00:00:00,2023-01-06 00:00:00
USD,103.95,2023-01-06 00:00:00,2023-02-05 00:00:00,2023-02-06 00:00:00
USD,107.07,2023-02-06 00:00:00,2023-03-08 00:00:00,2023-03-09 00:00:00
USD,110.28,2023-03-09 00:00:00,2023-04-08 00:00:00,2023-04-09 00:00:00
USD,113.59,2023-04-09 00:00:00,2023-05-09 00:00:00,2023-05-10 00:00:00
USD,117.0,2023-05-10 00:00:00,2023-06-09 00:00:00,2023-06-10 00:00:00
USD,120.51,2023-06-10 00:00:00,2023-07-10 00:00:00,2023-07-11 00:00:00
USD,124.13,2023-07-11 00:00:00,2023-08-10 00:00:00,2023-08-11 00:00:00
USD,127.85,2023-08-11 00:00:00,2023-09-10 00:00:00,2023-09-11 00:00:00
USD,131.69,2023-09-11 00:00:00,2023-10-11 00:00:00,2023-10-12 00:00:00
USD,135.64,2023-10-12 00:00:00,2023-11-11 00:00:00,2023-11-12 00:00:00
USD,139.71,2023-11-12 00:00:00,2023-12-12 00:00:00,2023-12-13 00:00:00
USD,99.0,2022-12-06 00:00:00,2023-01-05 00:00:00,2023-01-06 00:00:00
USD,103.95,2023-01-06 00:00:00,2023-02-05 00:00:00,2023-02-06 00:00:00
USD,107.07,2023-02-06 00:00:00,2023-03-08 00:00:00,2023-03-09 00:00:00
USD,110.28,2023-03-09 00:00:00,2023-04-08 00:00:00,2023-04-09 00:00:00
USD,113.59,2023-04-09 00:00:00,2023-05-09 00:00:00,2023-05-10 00:00:00
USD,117.0,2023-05-10 00:00:00,2023-06-09 00:00:00,2023-06-10 00:00:00
